contig,len,hit_count,have_result,best_hit_def,best_hit_accession,best_hit_bitscore,best_hit_length,best_hit_pident,is_contam
k141_60670,483,50.0,86.33540372670808,"Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",CP013987,730.749,407.0,99.75429975429977,True
k141_284,430,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,699.19,387.0,100.0,False
k141_20281,527,45.0,86.52751423149905,"Salmonella enterica subsp. enterica serovar Typhi strain CMCST_CEPR_1 chromosome, complete genome",CP053702,823.622,456.0,100.0,False
k141_70636,431,50.0,91.18329466357308,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,660.418,393.0,97.20101781170484,False
k141_101036,756,50.0,100.0,"Serinicoccus chungangensis strain CCUG 59777 chromosome, complete genome",CP040887,707.305,679.0,83.06332842415317,False
k141_70639,374,50.0,89.03743315508021,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,561.232,333.0,97.29729729729728,False
k141_289,338,50.0,85.20710059171597,"Human DNA sequence from clone RP11-230C9 on chromosome 6, complete sequence",AL355297,365.567,254.0,92.1259842519685,False
k141_20289,530,50.0,100.0,Microbacterium sp. CBA3102 chromosome,CP042412,827.229,458.0,100.0,True
k141_30463,411,50.0,92.9440389294404,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,619.842,343.0,100.0,True
k141_111102,1540,50.0,97.46753246753246,"Methylomusa anaerophila DNA, complete genome",AP018449,814.606,1506.0,72.37715803452855,False
k141_291,534,49.0,100.0,"Microbacterium paraoxydans strain DSM 15019 genome assembly, chromosome: I",LT629770,551.314,472.0,86.01694915254237,True
k141_20290,735,50.0,90.74829931972788,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,1199.62,667.0,99.85007496251876,True
k141_70642,367,50.0,88.8283378746594,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,398.929,327.0,87.46177370030581,False
k141_293,311,50.0,57.87781350482315,"Staphylococcus pasteuri strain 3C chromosome, complete genome",CP031280,325.893,180.0,100.0,True
k141_20294,326,0.0,0.0,,,,,,False
k141_70648,710,50.0,94.22535211267606,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,1122.98,667.0,97.30134932533733,True
k141_300,462,49.0,82.9004329004329,"Mycobacterium kubicae strain JCM 13573 chromosome, complete genome",CP065047,633.367,353.0,99.71671388101984,False
k141_301,682,49.0,90.4692082111437,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,584.676,616.0,81.00649350649351,False
k141_111112,318,22.0,89.937106918239,"Homo sapiens glutamate metabotropic receptor 5 (GRM5), RefSeqGene on chromosome 11",NG_052831,381.797,211.0,100.0,False
k141_111115,308,50.0,87.98701298701299,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,453.932,271.0,97.0479704797048,True
k141_305,482,48.0,87.34439834024896,"Homo sapiens chromosome 3 clone RP11-294O18, complete sequence",AC122176,544.1,406.0,90.39408866995072,False
k141_101047,1027,50.0,96.88412852969816,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1700.96,995.0,97.8894472361809,True
k141_307,404,0.0,0.0,,,,,,False
k141_10263,542,50.0,88.19188191881919,"Janibacter melonis strain M714 chromosome, complete genome",CP044548,389.912,416.0,80.76923076923077,False
k141_311,321,50.0,100.0,"Mycobacterium fortuitum strain CT6, complete genome",CP011269,434.997,243.0,99.58847736625516,False
k141_60691,422,43.0,100.0,"Streptococcus pneumoniae strain 2245STDY6093044 genome assembly, chromosome: 1",LR216049,694.682,387.0,99.74160206718346,True
k141_10271,413,50.0,90.55690072639226,"Pseudomonas psychrotolerans strain KNF2016 chromosome, complete genome",CP017024,642.384,373.0,98.12332439678283,True
k141_70665,316,50.0,98.73417721518987,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,502.623,278.0,100.0,True
k141_10274,2207,50.0,87.44902582691437,"Uncultured prokaryote clone dsrSII-5-14 dissimilatory sulfite reductase alpha subunit-like (dsrA) and dissimilatory sulfite reductase beta subunit-like (dsrB) genes, partial sequence",GU371969,1148.23,1595.0,76.05015673981191,False
k141_314,1553,50.0,99.74243399871216,"Staphylococcus pasteuri strain JS7 chromosome, complete genome",CP017463,2576.5,1433.0,99.86043265875784,True
k141_322,439,48.0,90.43280182232348,"Mycobacterium tuberculosis strain AUSMDU00018547 chromosome, complete genome",CP045962,650.499,360.0,100.0,False
k141_70670,364,50.0,85.71428571428571,"Mycobacterium intracellulare subsp. chimaera strain AUSMDU00007395 chromosome, complete genome",CP045963,554.921,312.0,99.35897435897436,False
k141_324,396,50.0,97.97979797979798,"Geodermatophilaceae bacterium NBWT11 chromosome, complete genome",CP043652,150.064,267.0,73.40823970037454,False
k141_50619,523,49.0,100.0,"Mycobacterium novum JCM 6391 DNA, complete genome",AP022562,897.561,497.0,100.0,False
k141_328,409,50.0,89.48655256723717,"Rhodococcus qingshengii strain DC2 chromosome, complete genome",CP117176,508.935,289.0,98.96193771626298,False
k141_30513,1130,50.0,48.584070796460175,MAG: Burkholderiales bacterium isolate bin83 chromosome,CP070653,102.275,166.0,73.49397590361446,False
k141_330,376,50.0,100.0,"Moraxella osloensis strain FDAARGOS_1130 chromosome, complete genome",CP068109,489.999,298.0,96.64429530201342,True
k141_111147,665,50.0,90.82706766917292,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1062.57,596.0,99.49664429530202,True
k141_337,403,47.0,100.0,"Tsukamurella tyrosinosolvens strain NCTC13231 genome assembly, plasmid: 24",LR134466,375.485,325.0,85.53846153846153,False
k141_50633,1104,48.0,70.19927536231884,"MAG: Austwickia sp. isolate Fred_18-Q3-R57-64_BATAC.85v2 chromosome, complete genome",CP064985,356.55,362.0,81.76795580110497,False
k141_344,553,50.0,99.09584086799276,"Massilia sp. NP310 chromosome, complete genome",CP080379,791.162,468.0,97.43589743589745,False
k141_90889,519,46.0,75.14450867052022,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,120.309,245.0,71.42857142857143,False
k141_351,339,50.0,87.61061946902655,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,527.87,297.0,99.32659932659932,False
k141_60725,4886,50.0,35.1207531723291,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,357.452,1191.0,67.2544080604534,False
k141_60729,491,50.0,46.23217922606925,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,69.8143,81.0,81.48148148148148,True
k141_356,1177,44.0,93.03313508920984,"Escherichia coli strain T7Express_LysY plasmid pMiniF_lysY, complete sequence",CP053598,1966.96,1095.0,99.81735159817352,False
k141_357,536,49.0,90.11194029850746,"Pan troglodytes BAC clone CH251-638F18 from chromosome 7, complete sequence",AC193227,698.288,471.0,92.35668789808918,False
k141_80846,422,50.0,96.44549763033176,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,675.746,374.0,100.0,True
k141_358,314,50.0,68.78980891719745,"Massilia sp. NP310 chromosome, complete genome",CP080379,229.412,134.0,97.76119402985074,False
k141_361,356,40.0,100.0,"MAG TPA_asm: Caudoviricetes sp. isolate ctK8q5, partial genome",BK039811,480.081,273.0,98.9010989010989,False
k141_60737,673,50.0,19.910846953937597,"Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_2, strain: V139",LC056361,68.9126,74.0,82.43243243243244,False
k141_10283,599,50.0,87.47913188647746,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,901.167,524.0,98.09160305343512,True
k141_30534,526,50.0,94.6768060836502,"Micrococcus sp. KBS0714 chromosome, complete genome",CP042169,870.51,497.0,98.7927565392354,False
k141_111178,412,50.0,85.19417475728156,"Moraxella osloensis strain FLMOS1 chromosome, complete genome",CP083409,621.645,349.0,99.4269340974212,True
k141_60747,1131,49.0,94.16445623342176,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,437.702,1059.0,69.40509915014164,False
k141_90917,418,49.0,88.99521531100478,"Mycolicibacterium phocaicum JCM 15301 DNA, nearly complete genome",AP022616,452.129,378.0,87.3015873015873,False
k141_50656,304,50.0,86.51315789473684,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,471.064,263.0,99.61977186311788,True
k141_60755,799,50.0,85.48185231539425,"Cupriavidus taiwanensis isolate Cupriavidus taiwanensis LMG 19425 genome assembly, plasmid: III",LT991978,726.241,677.0,83.75184638109306,False
k141_30549,1779,50.0,100.0,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,3016.52,1742.0,98.3926521239954,True
k141_385,422,49.0,85.30805687203791,Mycobacterium riyadhense strain NTM chromosome,CP045092,526.968,344.0,93.8953488372093,False
k141_60763,2185,50.0,53.318077803203664,"Methylomusa anaerophila DNA, complete genome",AP018449,211.379,634.0,68.29652996845427,False
k141_50674,391,47.0,83.63171355498721,"Mycobacterium saskatchewanense JCM 13016 DNA, complete genome",AP022573,218.592,299.0,76.25418060200668,False
k141_50679,760,49.0,100.0,"Moraxella osloensis strain FDAARGOS_1130 chromosome, complete genome",CP068109,1182.49,695.0,97.6978417266187,True
k141_60778,3522,50.0,41.73764906303237,"Pelosinus sp. UFO1, complete genome",CP008852,148.261,324.0,70.06172839506173,False
k141_60780,353,50.0,24.07932011331445,"Pseudomonas rhodesiae strain NL2019 chromosome, complete genome",CP054205,81.5362,72.0,84.72222222222223,True
k141_111212,395,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,636.974,355.0,99.71830985915491,False
k141_50734,375,49.0,93.6,Cutibacterium acnes strain A1-14 chromosome,CP013693,629.76,351.0,99.71509971509973,False
k141_70722,831,50.0,79.54271961492178,"MAG: Austwickia sp. isolate Fred_18-Q3-R57-64_BATAC.85v2 chromosome, complete genome",CP064985,355.648,598.0,73.24414715719064,False
k141_419,830,49.0,100.0,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,1188.8,686.0,98.39650145772596,True
k141_429,389,50.0,83.03341902313625,Eukaryotic synthetic construct chromosome 18 >gi|1549097232|gb|CP034521.1| Eukaryotic synthetic construct chromosome 18,CP034496,476.474,306.0,94.44444444444444,False
k141_431,413,47.0,84.01937046004842,"Homo sapiens DNA, sequence_id: unplaced_0434",AP023919,561.232,340.0,96.76470588235294,False
k141_437,527,48.0,87.66603415559773,"Homo sapiens, clone RP11-45H19, complete sequence",AC009426,729.847,446.0,96.41255605381166,False
k141_446,879,50.0,90.78498293515358,"Kocuria rosea strain NCTC7512 genome assembly, chromosome: 1",LR134487,1357.42,806.0,97.39454094292805,False
k141_452,499,48.0,85.17034068136273,"homo sapiens BAC clone CH17-179K8 from chromosome 9, complete sequence",AC278032,750.586,418.0,99.76076555023924,False
k141_455,353,50.0,100.0,"Pseudomonas sp. JBR1 chromosome, complete genome",CP116340,340.32,205.0,97.07317073170732,True
k141_456,391,40.0,73.65728900255755,"Paenibacillus dendritiformis isolate ena-SAMPLE-TAB-03-06-2022-11:19:07:959-6672 genome assembly, chromosome: 1",OX216966,159.081,100.0,95.0,False
k141_461,314,33.0,100.0,"Paenibacillus dendritiformis isolate ena-SAMPLE-TAB-03-06-2022-11:19:07:959-6672 genome assembly, chromosome: 1",OX216966,409.749,229.0,99.56331877729258,False
k141_464,393,50.0,83.46055979643766,"Human DNA sequence from clone RP3-503G16 on chromosome 6p23, complete sequence",Z93020,440.407,300.0,92.66666666666669,False
k141_473,301,50.0,100.0,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,401.634,222.0,100.0,True
k141_111222,1592,50.0,100.0,"Mycobacterium tuberculosis strain H112 chromosome, complete genome",CP019613,2428.62,1346.0,100.0,False
k141_482,373,50.0,99.46380697050938,Luteipulveratus mongoliensis strain MN07-A0370 genome,CP011112,223.101,301.0,77.40863787375416,False
k141_60796,1902,50.0,11.041009463722398,"Janibacter limosus strain P3-3-X1 chromosome, complete genome",CP036164,87.848,98.0,79.59183673469387,False
k141_60803,837,49.0,73.95459976105137,"Geobacter daltonii FRC-32, complete genome",CP001390,168.098,384.0,71.35416666666667,False
k141_111252,355,50.0,94.08450704225352,Eukaryotic synthetic construct chromosome 17 >gi|1549096955|gb|CP034520.1| Eukaryotic synthetic construct chromosome 17,CP034495,572.053,329.0,98.48024316109422,False
k141_111258,1947,13.0,14.99743194658449,"Cottoperca gobio genome assembly, chromosome: 1",LR131916,53.584,36.0,94.44444444444444,False
k141_60810,474,50.0,85.65400843881856,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,728.946,406.0,99.75369458128078,True
k141_60816,412,50.0,100.0,"Acinetobacter baumannii strain CAM180-1 chromosome, complete genome",CP044356,621.645,344.0,100.0,True
k141_60824,752,50.0,90.95744680851064,"Moraxella osloensis strain FLMOS1 chromosome, complete genome",CP083409,1181.59,684.0,98.39181286549707,True
k141_60832,722,50.0,100.0,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,1035.52,660.0,94.3939393939394,True
k141_111278,699,50.0,81.54506437768241,"Pelosinus sp. UFO1, complete genome",CP008852,162.688,573.0,66.66666666666667,False
k141_60837,631,50.0,100.0,"Rhodococcus qingshengii strain CL-05 chromosome, complete genome",CP072108,1000.35,564.0,99.29078014184395,False
k141_20315,1464,50.0,95.15027322404372,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,2481.82,1393.0,99.49748743718592,True
k141_111288,711,46.0,27.848101265822784,"Gephyromycinifex aptenodytis strain NJES-13 chromosome, complete genome",CP051155,96.8649,120.0,78.33333333333333,False
k141_90956,327,29.0,95.10703363914374,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,141.047,268.0,72.38805970149254,False
k141_20325,777,48.0,90.6048906048906,"Methylomusa anaerophila DNA, complete genome",AP018449,286.219,622.0,70.41800643086816,False
k141_70768,16899,50.0,99.78105213326232,"Salmonella enterica subsp. enterica serovar Typhi strain R19.2839 chromosome, complete genome",CP046429,30409.7,16862.0,100.0,False
k141_537,590,50.0,18.305084745762716,Weizmannia coagulans strain LBSC chromosome,CP022701,62.6008,34.0,100.0,False
k141_90962,491,50.0,64.76578411405295,Dermacoccus nishinomiyaensis strain FDAARGOS_1119 chromosome,CP068484,270.89,314.0,79.93630573248407,False
k141_60856,399,50.0,56.8922305764411,"Streptococcus gordonii strain IE35 chromosome, complete genome",CP017295,223.101,133.0,96.99248120300751,True
k141_20341,1527,50.0,6.024885396201703,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,82.4379,84.0,83.33333333333333,True
k141_70782,562,49.0,87.72241992882562,"Homo sapiens chromosome 5 clone CTC-532M5, complete sequence",AC024564,790.26,487.0,96.09856262833677,False
k141_30585,375,50.0,90.4,"Pseudomonas psychrotolerans strain KNF2016 chromosome, complete genome",CP017024,511.64,308.0,96.75324675324676,True
k141_60881,452,50.0,90.4867256637168,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,734.356,409.0,99.75550122249388,True
k141_40559,507,50.0,81.06508875739645,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,341.221,401.0,78.80299251870325,False
k141_20347,2376,50.0,97.13804713804714,"Microbacterium sp. PAMC22086 chromosome, complete genome",CP080380,4008.37,2307.0,98.52622453402688,True
k141_50742,1016,21.0,28.346456692913385,Weizmannia coagulans strain LBSC chromosome,CP022701,62.6008,34.0,100.0,False
k141_20353,1186,50.0,100.0,"Methylomusa anaerophila DNA, complete genome",AP018449,607.218,1117.0,72.24709042076992,False
k141_10432,638,50.0,89.0282131661442,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,971.499,568.0,97.88732394366195,True
k141_553,2441,50.0,96.64072101597706,"Priestia aryabhattai strain G5.MM8 chromosome, complete genome",CP118545,3963.29,2359.0,97.28698601102164,False
k141_30590,381,49.0,100.0,"Homo sapiens BAC clone RP11-504O1 from chromosome 2, complete sequence",AC007395,625.252,351.0,99.43019943019944,False
k141_559,491,49.0,83.5030549898167,"Homo sapiens BAC clone RP11-427E2 from 2, complete sequence",AC099344,535.083,336.0,95.23809523809524,False
k141_563,330,49.0,61.21212121212121,"Staphylococcus pasteuri strain 3C chromosome, complete genome",CP031280,357.452,200.0,99.5,True
k141_564,334,49.0,94.31137724550898,"Mycobacterium kansasii Kuro-I DNA, complete genome",AP023343,281.71,273.0,82.78388278388279,False
k141_40577,1211,23.0,95.62345169281583,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,191.542,846.0,65.60283687943263,False
k141_568,330,50.0,62.72727272727273,"Staphylococcus pasteuri strain 3C chromosome, complete genome",CP031280,372.78,206.0,100.0,True
k141_111338,341,50.0,88.56304985337243,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,541.395,302.0,99.66887417218544,True
k141_40581,544,50.0,64.88970588235294,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,355.648,353.0,82.71954674220963,False
k141_573,331,50.0,66.46525679758308,"Staphylococcus pasteuri strain JS7 chromosome, complete genome",CP017463,396.224,219.0,100.0,True
k141_10449,462,50.0,79.87012987012987,"Staphylococcus pasteuri strain 3C chromosome, complete genome",CP031280,666.729,369.0,100.0,True
k141_40588,371,50.0,100.0,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,383.6,327.0,85.93272171253822,True
